OBJECTID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_Acres_AutoCalc,poly_GlobalID,poly_Source,irwin_ABCDMisc,irwin_ADSPermissionState,irwin_CalculatedAcres,irwin_ContainmentDateTime,irwin_ControlDateTime,irwin_DailyAcres,irwin_DiscoveryAcres,irwin_DispatchCenterID,irwin_EstimatedCostToDate,irwin_FFReportApprovedByTitle,irwin_FFReportApprovedByUnit,irwin_FFReportApprovedDate,irwin_FireBehaviorGeneral,irwin_FireBehaviorGeneral1,irwin_FireBehaviorGeneral2,irwin_FireBehaviorGeneral3,irwin_FireCause,irwin_FireCauseGeneral,irwin_FireCauseSpecific,irwin_FireCode,irwin_FireDepartmentID,irwin_FireDiscoveryDateTime,irwin_FireMgmtComplexity,irwin_FireOutDateTime,irwin_FSConfinePercent,irwin_FSFullSuppPercent,irwin_FSMonitorPercent,irwin_FSPointZonePercent,irwin_FSJobCode,irwin_FSOverrideCode,irwin_GACC,irwin_ICS209ReportDateTime,irwin_ICS209RForTimePeriodFrom,irwin_ICS209RForTimePeriodTo,irwin_ICS209ReportStatus,irwin_IncidentManagementOrg,irwin_IncidentName,irwin_IncidentShortDescription,irwin_IncidentTypeCategory,irwin_IncidentTypeKind,irwin_InitialLatitude,irwin_InitialLongitude,irwin_InitialResponseAcres,irwin_InitialResponseDateTime,irwin_IrwinID,irwin_IsFireCauseInvestigated,irwin_IsFireCodeRequested,irwin_IsFSAssisted,irwin_IsMultiJurisdictional,irwin_IsReimbursable,irwin_IsTrespass,irwin_IsUnifiedCommand,irwin_LocalIncidentIdentifier,irwin_PercentContained,irwin_PercentPerToBeContained,irwin_POOCity,irwin_POOCounty,irwin_POODispatchCenterID,irwin_POOFips,irwin_POOJurisdictionalAgency,irwin_POOJurisdictionalUnit,irwin_POOJurisdUnitParentUnit,irwin_POOLandownerCategory,irwin_POOLandownerKind,irwin_POOLegalDescPrinMeridian,irwin_POOLegalDescQtr,irwin_POOLegalDescQtrQtr,irwin_POOLegalDescRange,irwin_POOLegalDescSection,irwin_POOLegalDescTownship,irwin_POOPredServiceAreaID,irwin_POOProtectingAgency,irwin_POOProtectingUnit,irwin_POOState,irwin_PredominantFuelGroup,irwin_PredominantFuelModel,irwin_PrimaryFuelModel,irwin_SecondaryFuelModel,irwin_TotalIncidentPersonnel,irwin_UniqueFireIdentifier,irwin_WFDSSDecisionStatus,irwin_CreatedBySystem,irwin_ModifiedBySystem,irwin_IsDispatchComplete,irwin_OrganizationalAssessment,irwin_StratDecisionPublishDate,irwin_GlobalID,irwin_Source,irwin_ArchivedOn,irwin_ModifiedOnDateTime_dt,irwin_CreatedOnDateTime_dt,GlobalID,SHAPE_Length,SHAPE_Area
13731,BROWNS,Wildfire Daily Fire Perimeter,Mixed Methods,,2021/10/14 19:01:19+00,2021/10/14 19:01:19+00,,39.5136590097907,{0EEA55BB-BA85-4FF2-AE90-AAEA6B318D37},FFP,,CERTIFIED,,2021/07/12 00:59:59+00,2021/07/16 20:00:00+00,40,,MTFHA,,,,2021/10/14 19:01:11+00,,,,,Human,Equipment,Farming Equipment,N5M5,,2021/07/12 00:00:00+00,,2021/07/20 22:34:59+00,,,,,,,NRCC,,,,,,BROWNS,,WF,FI,,,,,{ADAFF3FF-D0B9-4398-922E-9D67161B2985},1,0,1,1,0,0,,000139,,,,Flathead,MTFHA,30029,,MTSKT,,Tribal,Other,,,,,,,NR04,BIA,MTFHA,US-MT,,,,,,2021-MTFHA-000139,No Decision,firecode,INFORM_Inspector,0,,,,IRWIN,,2021/10/14 19:01:11+00,2021/07/12 00:43:38+00,{E80DE01A-0CC4-450F-A63D-2D53230EDC4A},0.0233923572475956,-1.92175601673858e-05
13732,COMBINE,Wildfire Daily Fire Perimeter,Mixed Methods,,2021/10/14 22:40:57+00,2021/10/14 22:40:57+00,,11.0352192214178,{81F9E773-5DDD-4713-AA72-5EABEE3A0F4B},FFP,,CERTIFIED,,2021/08/04 01:30:00+00,2021/08/09 18:30:00+00,18,,MTFHA,,,,2021/10/14 22:40:54+00,,,,,Human,Equipment,Farming Equipment,N67V,,2021/07/29 22:20:00+00,,2021/08/09 18:30:00+00,,,,,,,NRCC,,,,,,COMBINE,,WF,FI,,,,,{7C4C3083-2D84-4422-9B9B-31323E1BD0AE},1,0,1,1,0,0,,000156,,,,Lake,MTFHA,30047,,MTSKT,,Tribal,Other,,,,,,,NR04,BIA,MTFHA,US-MT,,,,,,2021-MTFHA-000156,No Decision,firecode,INFORM_Inspector,0,,,,IRWIN,,2021/10/14 22:40:55+00,2021/07/29 23:15:46+00,{4A4D7363-3384-4453-845A-6B872897B309},0.0099374138498524,-5.31255654295416e-06
13733,BIRDS,Wildfire Daily Fire Perimeter,Mixed Methods,,2021/10/14 17:56:18+00,2021/10/14 17:56:18+00,,1.06239641836743,{E403CF2D-191F-47F4-B4C1-D2457E8F3750},FFP,,CERTIFIED,,2021/04/06 22:44:59+00,2021/04/07 14:48:59+00,1.1,,MTFHA,,,,2021/10/14 17:56:10+00,,,,,Human,Debris/Open Burning,,NXY9,,2021/04/06 19:25:00+00,,2021/04/12 15:30:00+00,,,,,,,NRCC,,,,,,BIRDS,,WF,FI,,,,,{7F0E56D7-CF19-4828-A04F-9584987A5D89},1,0,0,1,0,0,,000069,,,,Lake,MTFHA,30047,,MTSKT,,Tribal,Other,,,,,,,NR04,BIA,MTFHA,US-MT,,,,,,2021-MTFHA-000069,No Decision,firecode,INFORM_Inspector,0,,,,IRWIN,,2021/10/14 17:56:11+00,2021/04/06 22:58:04+00,{41F0F05C-686A-44DF-A568-62AB494EDBF0},0.00443062623704123,-5.12676553992522e-07
13734,FLEMING,Wildfire Daily Fire Perimeter,Mixed Methods,,2021/10/14 21:21:56+00,2021/10/14 21:21:56+00,,4.50689102697245,{3DA3C807-EF65-4803-8CA0-12C117D750A1},FFP,,CERTIFIED,,2021/04/09 20:22:00+00,2021/04/09 21:03:00+00,5,,MTFHA,,,,2021/10/14 21:21:50+00,,,,,Human,Debris/Open Burning,Broadcast/Prescribed Burn,NX41,,2021/04/09 19:49:00+00,,2021/04/09 21:03:00+00,,,,,,,NRCC,,,,,,FLEMING,,WF,FI,,,,,{6F7D2B50-91C4-48A9-9189-8F9FA484E0B6},1,0,0,1,0,0,,000072,,,,Lake,MTFHA,30047,,MTSKT,,Tribal,Other,,,,,,,NR04,BIA,MTFHA,US-MT,,,,,,2021-MTFHA-000072,No Decision,firecode,INFORM_Inspector,0,,,,IRWIN,,2021/10/14 21:21:52+00,2021/04/09 21:48:13+00,{22699026-40FD-4ECF-8E08-F5FEC3DF6D7B},0.0070724744711843,-2.17347289636272e-06
13735,BASSOO,Wildfire Daily Fire Perimeter,Mixed Methods,,2021/10/14 18:59:48+00,2021/10/14 18:59:48+00,,8.01259036889744,{06A68CA1-10EE-4446-9D57-C2340F080B02},FFP,,CERTIFIED,,2021/08/07 21:00:00+00,2021/08/21 21:59:59+00,18,,MTFHA,,,,2021/10/14 18:59:41+00,,,,,Natural,Lightning,,N70G,,2021/08/06 18:49:59+00,,2021/08/21 21:59:59+00,,,,,,,NRCC,,,,,,BASSOO,,WF,FI,,,,,{275D5B95-63BD-4893-8142-8432334E1C65},,0,1,0,0,0,,000161,,,,Sanders,MTFHA,30089,,MTSKT,,Tribal,Other,,,,,,,NR04,BIA,MTFHA,US-MT,,,,,,2021-MTFHA-000161,No Decision,firecode,INFORM_Inspector,0,,,,IRWIN,,2021/10/14 18:59:42+00,2021/08/06 20:53:04+00,{B3E899EF-8378-4E29-9A41-E84F794B35F4},0.00802189138011963,-3.89659525210684e-06
13736,MARRON 6,Wildfire Daily Fire Perimeter,Hand Sketch,14,2021/09/04 01:09:04+00,2021/09/04 14:48:45+00,2021/08/30 08:24:31+00,28.4466060178721,{31F76E08-13D8-4F72-8ED9-15887BEAB612},2021 NIFS,n89d,FIREREPORTING,,2021/08/31 00:59:59+00,2021/08/31 00:59:59+00,14,1,CASBCC,,,,,,,,,Human,Debris/Open Burning,,,,2021/08/30 03:24:31+00,,2021/08/31 18:59:59+00,,,,,,,OSCC,,,,,,MARRON 6,,WF,FI,32.57202,-116.7788,,2021/08/30 03:30:00+00,{C67880AD-1108-4C25-96F5-0AD2711A53BC},,0,0,0,0,0,,012881,,,,San Diego,CAMVIC,06073,BLM,CACDD,,BLM,Federal,,,,,,,SC08,BLM,CACDD,US-CA,Grass-Shrub,GS4,,,,2021-CACDD-012881,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/11/08 22:05:01+00,2021/09/04 01:08:46+00,{B2F3953B-7DEB-44D9-81B8-5B7244DDDAFE},0.0181745075753225,-1.10546864227584e-05
13737,WEB,Wildfire Daily Fire Perimeter,Hand Sketch,0.3,2021/08/30 15:08:32+00,2021/09/04 18:42:17+00,2021/08/30 00:30:00+00,0.329979151725683,{B45382DF-93AB-4B67-AB07-27413D593D90},2021 NIFS,,DEFAULT,,2021/08/29 21:59:59+00,,0.3,1,ARAOC,,,,,,,,,Human,Equipment,,N89K,,2021/08/29 19:30:00+00,,,,,,,PA,1522,SACC,,,,,,WEB,,WF,FI,34.85495,-98.16992,0.25,2021/08/30 12:59:59+00,{1E4383A5-E6F1-46D4-B9D2-F876D6B30705},,0,1,0,0,0,,001968,,,,Comanche,ARAOC,40031,BIA,OKCOA,,BIA,Federal,,,,,,,SA02,BIA,OKANA,US-OK,Brush,SH1,,,,2021-OKANA-001968,No Decision,wildcad,wildcad,0,,,,IRWIN,,2021/09/15 16:09:01+00,2021/08/30 15:08:24+00,{4B0CE199-6D25-41C1-A1C1-EF914809943C},0.00426456632145692,-1.31626467745282e-07
13738,TAHOE,Wildfire Daily Fire Perimeter,Hand Sketch,3.5,2021/09/03 14:48:32+00,2021/09/04 18:36:12+00,2021/09/03 04:34:59+00,3.91926831554643,{23EB5019-65B0-4135-B3B1-B19B70CB2843},2021 NIFS,,FIREREPORTING,,2021/09/03 03:14:59+00,2021/09/15 15:00:00+00,3.5,3.5,ARAOC,,,,,,,,,Human,Debris/Open Burning,,N9E8,,2021/09/02 23:35:00+00,,2021/09/15 15:00:00+00,,,,,PA,1522,SACC,,,,,,TAHOE,,WF,FI,34.90495,-98.48103,3.5,2021/09/03 00:14:59+00,{9732B1A4-C9FA-4C0B-917B-995B98D75075},,0,1,0,0,0,,002000,,,,Caddo,ARAOC,40015,BIA,OKCOA,,BIA,Federal,,,,,,,SA02,BIA,OKANA,US-OK,Grass-Shrub,GS2,,,,2021-OKANA-002000,No Decision,wildcad,wildcad,0,,,,IRWIN,,2021/09/15 15:27:54+00,2021/09/03 14:48:17+00,{A705335A-EF92-49B5-9993-E9E30589FDCF},0.00634649686942728,-1.56432033360683e-06
13739,MELON PATCH,Wildfire Daily Fire Perimeter,Hand Sketch,0.3,2021/09/02 22:42:17+00,2021/09/04 18:38:27+00,2021/09/03 02:15:00+00,0.464889873385477,{79FE4D4D-BD81-4A61-82F8-99BD4F097B82},2021 NIFS,,FIREREPORTING,,2021/09/02 22:30:00+00,2021/09/15 15:00:00+00,0.3,0.3,ARAOC,,,,,,,,,Human,Debris/Open Burning,,N9EQ,,2021/09/02 21:14:59+00,,2021/09/15 15:00:00+00,,,,,PA,1522,SACC,,,,,,MELON PATCH,,WF,FI,35.04214,-98.32298,0.25,2021/09/02 21:45:00+00,{A5777667-F980-4C85-A4AF-B26161E0D341},,0,1,0,0,0,,001998,,,,Caddo,ARAOC,40015,BIA,OKCOA,,BIA,Federal,,,,,,,SA02,BIA,OKANA,US-OK,Grass-Shrub,GS2,,,,2021-OKANA-001998,No Decision,wildcad,wildcad,0,,,,IRWIN,,2021/09/15 15:28:30+00,2021/09/02 22:42:03+00,{24BA2E1F-E4D1-4973-B673-07BDA3B79F0F},0.00164418269602894,-1.85859198228731e-07
13740,WILLIAMS DRAW,Wildfire Daily Fire Perimeter,GPS-Walked,0.28238394,2021/09/24 19:56:45+00,2021/09/24 19:56:45+00,2021/09/04 23:45:20+00,0.28238288498932,{26CFD114-8BDA-4F08-AB2A-A74D4D27F21A},FFP,,CERTIFIED,,2021/09/04 20:29:59+00,2021/09/04 21:00:00+00,0.3,0.1,WYCPC,,,,2021/09/24 19:56:32+00,,,,,Natural,Lightning,,N9GY,,2021/09/04 18:45:00+00,,2021/09/24 19:55:00+00,,,,,PN,1522,RMCC,,,,,,WILLIAMS DRAW,,WF,FI,43.89893,-105.3055,0.3,,{84C4A457-27C0-46DD-AE93-7672637518B8},,0,1,0,0,0,,210601,,,,Campbell,WYCPC,56005,,,,Private,Private,,,,,,,RM10,C&L,WYCMX,US-WY,Timber,TU1,,,,2021-WYCMX-210601,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/09/24 19:56:33+00,2021/09/04 20:29:32+00,{0A734083-E11A-4007-84E1-10DD595BE02B},0.0020373388710348,-1.28060024150068e-07
13741,Deer,Wildfire Daily Fire Perimeter,Auto-generated,0.1,2021/09/08 13:17:26+00,2021/09/08 13:17:26+00,2021/09/02 02:19:59+00,0.00765469639826861,{8B7F3B6B-50F0-4D29-B8EC-B934BF0DE29B},FFP,,CERTIFIED,,2021/09/03 17:19:59+00,2021/09/04 15:20:00+00,0.1,0.1,MIMIDC,,,,2021/09/08 13:17:19+00,,,,,Human,Camping,Campfire,N9FG,,2021/09/01 14:00:00+00,,2021/09/05 14:15:00+00,,,,,,,EACC,,,,,,Deer,,WF,FI,46.19657,-89.26064,0.1,2021/09/01 14:29:59+00,{A568664C-21B1-4D81-9822-85B5149F4D31},,0,1,0,0,0,,210354,,,,Gogebic,MIMIDC,26053,FS,MIOTF,,USFS,Federal,,,,,,,EA04,FS,MIOTF,US-MI,Timber,TL1,,,,2021-MIOTF-210354,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/09/08 13:17:20+00,2021/09/03 18:08:17+00,{03642BA4-1C52-4CA6-AEA0-324F6EDE494C},0.0002708104035848,-3.61054044096089e-09
13742,HORSE THIEF,Wildfire Daily Fire Perimeter,GPS-Walked,0.00831617,2021/09/24 20:00:29+00,2021/09/24 20:00:29+00,2021/09/05 22:18:24+00,0.00831613630507495,{CDCE5F5A-5CD9-4699-88C9-6037DB1D2A3D},FFP,,CERTIFIED,,2021/09/05 18:00:00+00,2021/09/05 18:35:00+00,0.1,1,WYCPC,,,,2021/09/24 20:00:18+00,,,,,Human,Other Human Cause,,N9KD,,2021/09/05 17:18:00+00,,2021/09/24 19:59:00+00,,,,,,,RMCC,,,,,,HORSE THIEF,,WF,FI,42.43726,-105.4265,,,{853502DC-3351-4D3E-8106-18AF724FC8A7},,0,1,0,0,0,,210602,,,,Converse,WYCPC,56009,,,,Private,Private,,,,,,,RM17,C&L,WYCOX,US-WY,Timber,TU1,,,,2021-WYCOX-210602,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/09/24 20:00:19+00,2021/09/05 18:13:07+00,{D1BBBE38-A06F-4AE1-B40A-DEFE151D68F9},0.000278608209261163,-3.68140056525265e-09
13743,Big Creek 3,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,2021/11/30 20:18:24+00,2021/11/30 20:18:24+00,2021/08/05 21:14:59+00,0.204925464243808,{99BD1A43-E6BB-4854-BF51-A062319115E4},FFP,,CERTIFIED,,2021/08/03 21:59:59+00,2021/08/07 19:15:00+00,0.1,0.1,IDCDC,,,,2021/11/30 20:18:22+00,,,,,Human,Incendiary,Arson-Vandalism,N7V9,,2021/08/03 19:40:00+00,,2021/08/10 19:23:00+00,,,,,PN,1522,NRCC,,,,,,Big Creek 3,,WF,FI,48.34563,-116.8824,,2021/08/03 20:08:00+00,{46CC1058-B905-40EE-BBBE-A4E8685BF8DC},1,0,0,0,0,0,,000683,,,,Bonner,IDCDC,16017,DL,IDPOS,,State,Other,,,,,,,NR01,DL,IDPOS,US-ID,Grass-Shrub,GS2,,,,2021-IDPOS-000683,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/11/30 20:18:22+00,2021/08/05 16:19:20+00,{382990AB-47FE-4A4C-832B-F4D62F2DE326},0.00147149128021192,-1.00570267171935e-07
13745,ARUBA,Wildfire Daily Fire Perimeter,Mixed Methods,54,2021/09/06 02:28:54+00,2021/09/06 04:29:03+00,,54.2256135681894,{282395C4-2554-4110-8E48-C79595D95A56},2021 NIFS,,DEFAULT,,,,,0.1,CAMVIC,,,,,,,,,Undetermined,,,N9J4,,2021/09/05 22:48:28+00,,,,,,,PN,1522,OSCC,,,,,,ARUBA,,WF,FI,33.386872,-117.101975,,,{26459249-9F59-4B8C-BCE3-F60D351FA243},,0,1,1,1,0,,016935,,,,San Diego,CAMVIC,06073,,,,Private,Private,,,,,,,SC08,CDF,CAMVU,US-CA,,,,,,2021-CAMVU-016935,No Decision,cfcad,firecode,0,,,,IRWIN,,2021/09/06 05:17:05+00,2021/09/05 22:48:35+00,{645D3199-007B-4C9D-B587-B657925A6C22},0.0274866257352763,-2.12632333253273e-05
13746,Bridge,Wildfire Daily Fire Perimeter,Infrared Image,,2021/09/06 12:43:05+00,2021/09/06 12:45:29+00,2021/09/05 00:00:00+00,317.731175094665,{76AEEC75-73AA-42D0-8835-4013A86EDFEB},2021 NIFS,,DEFAULT,,,,411,0.1,CAGVCC,1500000,,,,Minimal,Smoldering,Smoldering,Smoldering,Undetermined,,,N9J0,,2021/09/05 19:51:42+00,Type 5 Incident,,0,100,0,0,PN,1522,ONCC,2021/09/15 00:00:00+00,2021/09/14 00:59:59+00,2021/09/15 00:00:00+00,F,Type 3 Team,BRIDGE,South of Foresthill Bridge over the North Fork American River,WF,FI,38.921839,-121.038575,,,{4B6D3B24-A1E1-48B1-8210-82A804909782},,0,1,0,0,0,0,023725,100,100,Auburn,Placer,CACICC,06061,BOR,CACCAL,,BOR,Federal,Mt. Diablo,NE,,8E,1,13N,NC07,,CANEU,US-CA,,,Chaparral (6 feet),Hardwood Litter,1,2021-CANEU-023725,No Decision,cfcad,cfcad,0,,,,IRWIN,,2021/10/22 05:34:27+00,2021/09/05 19:51:53+00,{DC2BFE01-8F05-46C3-AA53-19E5F95365FF},0.101714690380402,-0.000133561000731869
13747,719,Wildfire Daily Fire Perimeter,GPS-Walked,21.84250827,2021/10/20 16:28:54+00,2021/10/20 16:28:54+00,2021/09/06 13:17:15+00,21.8453958982537,{329C8441-948D-4CCC-B0AC-925F36BB5BAB},FFP,,CERTIFIED,,2021/09/07 02:00:00+00,2021/09/08 21:07:00+00,23,5,SDGPC,,,,2021/10/20 16:28:42+00,,,,,Natural,Lightning,,N9J5,,2021/09/06 07:43:00+00,,2021/09/14 20:00:00+00,,,,,P2,0207,RMCC,,,,,,719,,WF,FI,42.70737,-102.9926,6,2021/09/06 07:44:59+00,{3EEA5A57-32A2-42FC-9B86-D5602D6ECD32},,0,1,0,0,0,,210856,,,,Dawes,SDGPC,31045,FS,NENBF,,USFS,Federal,,,,,,,RM60,FS,NENBF,US-NE,Grass,GR1,,,,2021-NENBF-210856,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/10/20 16:28:42+00,2021/09/06 08:26:45+00,{02085AD0-FAB3-4715-978F-9420E1C0F5A9},0.0186694402927477,-9.71420236347806e-06
13748,Butler Butte - Dawson,Wildfire Daily Fire Perimeter,GPS-Walked/Driven,,2021/09/28 17:45:05+00,2021/09/28 17:45:05+00,,510.82173973389,{1DE2B65E-08C4-477F-AE32-F89FCB2DE396},FFP,,CERTIFIED,,2021/09/05 05:29:59+00,2021/09/05 05:29:59+00,510.8,510.8,MTMCC,5000,,,2021/09/28 17:44:57+00,Minimal,Backing,,,Human,Equipment,Farming Equipment,,16011,2021/09/04 22:21:00+00,Type 4 Incident,2021/09/05 05:29:59+00,0,100,0,0,,,NRCC,2021/09/05 02:00:00+00,2021/09/04 22:30:00+00,2021/09/05 02:00:00+00,F,Type 4 IC,Butler Butte - Dawson,22 Miles Northwest of Glendive MT,WF,FI,47.43193,-104.8389,,,{BF8BA029-BB64-45E9-B42A-993FFCCF41B3},,0,0,0,0,0,0,000530,100,100,,Dawson,MTMCC,30021,C&L,MTLG16,,Private,Private,,,,,,,NR16,C&L,MTLG16,US-MT,Grass,GR2,Short Grass (1 foot),,,2021-MTLG16-000530,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/09/28 17:44:57+00,2021/09/06 14:48:46+00,{29EF4163-1266-4D7C-835B-A3766B3CD85D},0.124109760442018,-0.000246474004500149
13749,VEG/GO/62,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,2021/09/13 15:50:15+00,2021/09/13 15:50:15+00,2021/09/06 04:13:42+00,0.011710151346733,{ABF896A1-B8A1-42BA-9A9B-3A99A0FD8C1C},FFP,,CERTIFIED,,2021/09/05 23:25:00+00,2021/09/05 23:25:00+00,0.1,1,CASBCC,,,,2021/09/13 15:50:09+00,,,,,Undetermined,Undetermined,,N9KE,,2021/09/05 23:13:42+00,,2021/09/05 23:25:00+00,,,,,,,OSCC,,,,,,WARM SPRINGS,,WF,FI,33.60926,-114.7461,,2021/09/05 23:15:00+00,{86041EED-60B1-4DB8-A618-45AAB37B7AC2},,0,0,0,0,0,,013314,,,,Riverside,CASBCC,06065,BLM,CACDD,,BLM,Federal,,,,,,,SC13,BLM,CACDD,US-CA,Grass-Shrub,GS1,,,,2021-CACDD-013314,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/09/13 15:50:10+00,2021/09/05 23:48:17+00,{7F2B6570-99EC-4219-9D5F-0962989E62C0},0.000309396182831758,-4.60380903656447e-09
13750,Jakes Gulch,Wildfire Daily Fire Perimeter,Mixed Methods,509.85978404,2021/11/04 21:01:47+00,2021/11/04 21:01:47+00,2021/09/15 10:30:00+00,509.857758164789,{6600F254-B207-41DA-B25A-9F087620808E},FFP,,CERTIFIED,510.1364,2021/09/23 00:00:00+00,2021/10/19 00:10:00+00,509.5,1,IDSCC,5135000,,,2021/11/04 21:01:21+00,Minimal,Smoldering,Smoldering,Single Tree Torching,Human,Camping,Warming,N9JT,,2021/09/05 20:11:00+00,Type 5 Incident,2021/11/02 17:29:59+00,0,100,0,0,P4,0414,GBCC,2021/09/23 00:30:00+00,2021/09/22 00:30:00+00,2021/09/23 00:30:00+00,F,Type 5 IC,Jakes Gulch,"8 miles west of Smiley Creek, ID",WF,FI,43.84143,-114.8733,150,2021/09/05 20:48:00+00,{327A40D9-B621-498D-800E-BD42B854B78A},,0,1,0,0,0,0,000353,100,100,,Blaine,IDSCC,16013,FS,IDSTF,,USFS,Federal,,,,,,,GB05,FS,IDSTF,US-ID,Grass-Shrub,GS2,Timber (Litter and Understory),Brush (2 feet),8,2021-IDSTF-000353,Approved Decision,wildcad,INFORM_Inspector,0,Type 4 Incident,2021/09/20 20:05:33+00,,IRWIN,,2021/11/04 21:01:23+00,2021/09/05 22:19:30+00,{EBBD9716-AC71-49BD-A7F3-B6B9BE80B3B6},0.155759465149786,-0.000230975354568966
13751,Board Mountain,Wildfire Daily Fire Perimeter,GPS-Walked,36,2021/09/02 00:01:04+00,2021/09/07 16:38:41+00,2021/09/01 08:00:00+00,36.4177294800794,{0F77CD46-FDC2-4185-A70F-46A5838B111D},2021 NIFS,,DEFAULT,36.42,2021/09/04 18:59:59+00,2021/09/08 02:45:59+00,36,,OR71C,,,,,,,,,Human,Equipment,Motor Vehicles,N9DG,,2021/09/01 02:32:59+00,,2021/09/14 17:40:00+00,,,,,,,NWCC,,,,,,Board Mountain,,WF,FI,,,,2021/09/01 02:55:00+00,{CC519F2A-5048-412F-81CA-288BAB9D304E},1,0,1,0,0,0,,027822,,,,Jackson,ORRVC,41029,,,,Private,Private,,,,,,,NW04,DOF,OR711S,US-OR,Timber,TU1,,,,2021-OR711S-027822,No Decision,IROC,IROC,0,,,,IRWIN,,2021/11/23 23:47:17+00,2021/09/01 03:36:47+00,{C13B0E15-7167-414F-B244-415B2AA80616},0.0276676748362213,-1.61858957801781e-05
13752,Clover,Wildfire Daily Fire Perimeter,GPS-Walked,0.68,2021/08/25 19:28:08+00,2021/09/07 16:46:45+00,2021/08/25 08:00:00+00,0.676478634838179,{352C77CB-5CC9-4D89-AD81-DB762B88F878},2021 NIFS,,DEFAULT,,2021/08/25 18:17:00+00,2021/08/25 20:55:00+00,0.6,1,CAPNFC,,,,,,,,,Human,Equipment,,N84Q,,2021/08/25 16:09:00+00,,2021/08/28 23:50:00+00,,,,,P5,0511,ONCC,,,,,,Clover,,WF,FI,39.95322,-120.4146,,2021/08/25 16:10:00+00,{1FAABB22-39A8-440F-BE97-FE2A61773A65},,0,0,0,0,1,,001851,,,,Plumas,CAPNFC,06063,FS,CAPNF,,Private,Private,,,,,,,NC07,FS,CAPNF,US-CA,Brush,SH5,,,,2021-CAPNF-001851,No Decision,wildcad,wildcad,0,,,,IRWIN,,2021/11/11 22:55:34+00,2021/08/27 23:00:42+00,{D9438FE8-0C70-45CB-AD4A-2E6354A7B805},0.00299359151908493,-2.88529447876581e-07
13753,Bichota,Wildfire Daily Fire Perimeter,Infrared Image,1,2021/11/21 18:29:55+00,2021/11/21 18:29:55+00,2021/09/24 08:00:00+00,0.868842361819111,{3C21E92B-8A2E-47B6-B941-5F02F295CCFB},FFP,,CERTIFIED,,,,1,1,CAANCC,,,,2021/11/21 18:29:53+00,,,,,Human,Equipment,,N8XM,,2021/08/24 04:25:00+00,,2021/08/26 23:45:59+00,,,,,,,OSCC,,,,,,BICHOTA,,WF,FI,34.26297,-117.8442,,2021/08/24 04:30:00+00,{71EB8CC3-B739-4641-98C5-C6727AC8B46E},1,0,0,0,0,1,,003154,,,,Los Angeles,CAANCC,06037,FS,CAANF,,USFS,Federal,,,,,,,SC09,FS,CAANF,US-CA,Brush,SH3,,,,2021-CAANF-003154,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/11/21 18:29:53+00,2021/08/24 04:37:09+00,{0ECF30D6-7E11-4926-9565-66F562889E47},0.00286639826585893,-3.44158658065231e-07
13754,Raft River 1,Wildfire Daily Fire Perimeter,Mixed Methods,0.1,2021/10/27 18:43:00+00,2021/10/27 18:43:00+00,2021/08/24 08:00:00+00,0.0591570929490202,{B247EA32-BF08-4DA6-866C-D42617CC9B49},FFP,,CERTIFIED,,2021/08/24 20:45:00+00,2021/08/24 21:00:00+00,0.1,1,IDSCC,,,,2021/10/27 18:42:50+00,,,,,Human,Equipment,Motor Vehicle,N8X3,,2021/08/24 19:02:59+00,,2021/08/24 21:00:00+00,,,,,PD,1522,GBCC,,,,,,Raft River 1,,WF,FI,42.59004,-113.3252,0.1,2021/08/24 19:11:00+00,{164495B2-9A5C-47C1-AF1E-81B25D8E1829},1,0,1,0,0,0,,000338,,,,Cassia,IDSCC,16031,BLM,IDTFD,,BLM,Federal,,,,,,,GB06,BLM,IDTFD,US-ID,Grass,GR2,,,,2021-IDTFD-000338,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/10/27 18:42:50+00,2021/08/24 20:41:09+00,{B20F548B-8C96-4E1B-A3D3-2CB6A355DD5E},0.000711704267265576,-2.62576947787386e-08
